time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,slab_depth,grid_code
2022-04-01 15:31:59.620000+00:00,40.8165,-123.4696667,26.05,3.02,ml,56.0,28.0,0.2071,0.14,nc,nc73713091,2022-08-06 07:27:07.738000+00:00,"19km SE of Willow Creek, CA",earthquake,0.22,0.66,0.176,26.0,reviewed,nc,nc,29.986965668429928,69
2009-07-09 16:09:53.180000+00:00,41.0141667,-123.484,26.81,2.24,md,22.0,45.0,0.2342,0.13,nc,nc71246116,2017-01-20 12:53:05.470000+00:00,"14 km ENE of Willow Creek, California",earthquake,0.31,1.22,0.213,27.0,reviewed,nc,nc,31.165408052979487,70
2014-01-04 07:58:29.710000+00:00,40.9605,-123.4371667,23.833,2.13,md,32.0,42.0,0.2396,0.19,nc,nc72135941,2022-07-26 04:33:41.438000+00:00,"12 km NE of Trinity Village, California",earthquake,0.38,1.82,0.188,25.0,reviewed,nc,nc,31.969056721786103,70
2018-12-03 21:50:08.900000+00:00,40.9818333,-123.5788333,27.47,3.4,ml,40.0,40.0,0.1582,0.17,nc,nc73118836,2019-02-16 19:52:17.040000+00:00,"6km NE of Willow Creek, CA",earthquake,0.4,1.09,0.278,19.0,reviewed,nc,nc,28.350354407194214,70
2013-04-29 18:29:12.910000+00:00,40.9836667,-123.5273333,26.185,2.63,md,39.0,69.0,0.1901,0.14,nc,nc71979355,2017-01-31 14:01:31.060000+00:00,"10 km ENE of Willow Creek, California",earthquake,0.19,0.46,0.14,49.0,reviewed,nc,nc,29.700764284204016,70
2016-07-16 20:41:30+00:00,40.9691667,-123.4535,27.89,2.66,md,33.0,42.0,0.2315,0.24,nc,nc72662366,2017-02-10 16:44:47.670000+00:00,"12 km NNE of Trinity Village, California",earthquake,0.48,1.27,0.153,36.0,reviewed,nc,nc,31.58688909482513,70
2012-11-23 22:47:28.060000+00:00,40.9526667,-123.5895,27.36,2.26,md,23.0,54.0,0.1333,0.15,nc,nc71892006,2017-01-29 00:14:18.890000+00:00,"3 km ENE of Willow Creek, California",earthquake,0.25,0.69,0.178,30.0,reviewed,nc,nc,27.843249159465408,70
2009-09-13 14:28:41.170000+00:00,40.9888333,-123.5125,22.8,2.29,md,17.0,68.0,0.2018,0.11,nc,nc71280511,2017-01-20 19:11:53.516000+00:00,"11 km ENE of Willow Creek, California",earthquake,0.34,0.81,0.102,21.0,reviewed,nc,nc,30.14537519716082,70
2009-05-15 05:31:02.920000+00:00,40.9691667,-123.4793333,25.905,2.36,md,17.0,79.0,0.2135,0.08,nc,nc51221590,2017-01-20 07:20:36.571000+00:00,"11 km NNE of Trinity Village, California",earthquake,0.36,1.27,0.29,6.0,reviewed,nc,nc,30.882394987099577,70
2009-01-22 10:21:41.940000+00:00,40.9555,-123.5305,24.705,2.1,md,14.0,59.0,0.173,0.15,nc,nc51215717,2017-01-19 20:29:05.179000+00:00,Northern California,earthquake,0.39,1.63,0.216,16.0,reviewed,nc,nc,29.379626541142844,70
2013-09-16 11:18:46.550000+00:00,40.9863333,-123.4411667,25.551,2.22,md,28.0,77.0,0.2468,0.11,nc,nc72071421,2017-02-01 13:36:05.830000+00:00,"14 km NNE of Trinity Village, California",earthquake,0.41,1.3,0.204,28.0,reviewed,nc,nc,32.10107617416866,70
2021-09-28 16:05:05.820000+00:00,40.9531667,-123.4173333,25.23,2.3,md,22.0,41.0,0.2514,0.17,nc,nc73630526,2021-10-01 10:52:14.548000+00:00,"18km E of Willow Creek, CA",earthquake,0.45,1.91,0.135,19.0,reviewed,nc,nc,32.4533444687027,70
2015-07-13 06:28:12.760000+00:00,40.9635,-123.4371667,25.173,2.21,md,33.0,75.0,0.2405,0.15,nc,nc72484671,2017-02-08 03:54:12.840000+00:00,"12 km NE of Trinity Village, California",earthquake,0.44,1.63,0.183,29.0,reviewed,nc,nc,31.99926007261663,70
2020-05-12 07:48:32.500000+00:00,40.9623333,-123.4211667,30.95,2.23,md,14.0,151.0,0.2517,0.13,nc,nc73383905,2020-05-13 04:00:03.635000+00:00,"18km E of Willow Creek, CA",earthquake,0.45,1.21,0.155,19.0,reviewed,nc,nc,32.43896756211555,70
2018-12-28 10:38:35.070000+00:00,41.0215,-123.4241667,28.45,2.25,md,22.0,40.0,0.258,0.15,nc,nc73127696,2019-04-04 01:03:01.530000+00:00,"20km ENE of Willow Creek, CA",earthquake,0.45,1.53,0.114,21.0,reviewed,nc,nc,32.94783816325184,70
2013-11-20 18:35:37.050000+00:00,40.989,-123.5503333,22.156,2.09,md,24.0,51.0,0.1793,0.11,nc,nc72110581,2017-02-02 00:01:50.360000+00:00,"8 km NE of Willow Creek, California",earthquake,0.26,0.56,0.146,23.0,reviewed,nc,nc,29.136740358409305,70
2016-06-05 11:39:14.330000+00:00,40.9658333,-123.4421667,27.33,2.26,md,16.0,107.0,0.2378,0.08,nc,nc72646276,2017-02-10 13:23:42.630000+00:00,"12 km NE of Trinity Village, California",earthquake,0.57,1.43,0.194,13.0,reviewed,nc,nc,31.87697804491053,70
2011-09-23 10:58:16.920000+00:00,41.0715,-123.4138333,30.61,2.45,md,16.0,51.0,0.2099,0.13,nc,nc71652046,2017-01-25 07:09:40.416000+00:00,"23 km NE of Willow Creek, California",earthquake,0.34,1.14,0.116,19.0,reviewed,nc,nc,33.83647570077103,70
2020-03-04 22:02:07.100000+00:00,41.1143333,-123.5151667,30.8,2.88,md,20.0,98.0,0.1708,0.12,nc,nc73349820,2020-05-23 22:03:07.040000+00:00,"18km ESE of Weitchpec, CA",earthquake,0.32,0.88,0.19,43.0,reviewed,nc,nc,31.327289767367034,70
2009-01-18 22:27:55.580000+00:00,40.963,-123.5376667,26.63,3.01,ml,30.0,72.0,0.1721,0.16,nc,nc51215473,2017-01-19 19:58:17.260000+00:00,"8 km ENE of Willow Creek, California",earthquake,0.32,1.19,0.173,15.0,reviewed,nc,nc,29.25344750766958,70
2012-04-16 23:25:50.960000+00:00,41.0418333,-123.4343333,31.393,2.45,md,30.0,53.0,0.2378,0.17,nc,nc71765835,2017-01-27 14:18:11.604000+00:00,Northern California,earthquake,0.34,0.97,0.125,26.0,reviewed,nc,nc,32.87305116378937,70
2022-10-09 08:49:43.120000+00:00,41.0135,-123.4533333,28.29,2.38,md,42.0,42.0,0.2529,0.28,nc,nc73791326,2022-10-12 21:30:13.928000+00:00,"17km ENE of Willow Creek, CA",earthquake,0.45,1.32,0.171,36.0,reviewed,nc,nc,32.02200184549301,70
2012-07-24 20:28:05.240000+00:00,41.2026667,-123.5091667,29.409,2.17,md,13.0,73.0,0.3694,0.1,nc,nc71821266,2017-01-28 06:26:30.083000+00:00,"30 km NNE of Willow Creek, California",earthquake,0.36,1.04,0.174,12.0,reviewed,nc,nc,32.49520970222527,71
2008-07-17 14:11:49.250000+00:00,41.2213333,-123.488,13.758,2.18,md,7.0,249.0,0.5856,0.12,nc,nc71133260,2017-01-18 12:13:23.438000+00:00,"33 km NNE of Willow Creek, California",earthquake,1.61,8.26,0.164,8.0,reviewed,nc,nc,33.386868238809406,71
2022-08-16 15:14:05.460000+00:00,41.311,-123.4665,32.22,2.4,md,27.0,62.0,0.03374,0.22,nc,nc73768770,2022-08-16 18:24:10.795000+00:00,"7km S of Somes Bar, CA",earthquake,0.47,0.77,0.183,21.0,reviewed,nc,nc,35.22389179230221,71
2013-08-16 19:28:08.030000+00:00,41.2576667,-123.4601667,32.523,2.86,md,20.0,76.0,0.4288,0.18,nc,nc72050586,2022-07-25 20:42:31.094000+00:00,"38 km NNE of Willow Creek, California",earthquake,0.36,1.71,0.195,53.0,reviewed,nc,nc,34.73881663673733,71
2014-02-26 18:23:55.070000+00:00,41.331,-123.5028333,33.809,2.51,md,21.0,56.0,0.06396,0.08,nc,nc72175591,2017-02-03 07:27:07.370000+00:00,"44 km NNE of Willow Creek, California",earthquake,0.27,0.41,0.14,23.0,reviewed,nc,nc,34.25577892020632,71
2010-12-01 22:27:20.040000+00:00,41.2648333,-123.4613333,33.59,2.61,ml,35.0,51.0,0.01532,0.19,nc,nc71491130,2017-01-23 08:50:03.020000+00:00,"38 km NNE of Willow Creek, California",earthquake,0.29,0.62,0.107,14.0,reviewed,nc,nc,34.79788456568355,71
2012-09-06 04:38:50.010000+00:00,41.2975,-123.4583333,23.973,2.1,md,10.0,77.0,0.4477,0.05,nc,nc71065069,2017-01-28 11:56:51.732000+00:00,"42 km NNE of Willow Creek, California",earthquake,0.32,1.47,0.156,10.0,reviewed,nc,nc,35.32975518466042,71
2009-06-16 09:14:11.050000+00:00,41.3835,-123.479,14.979,2.39,md,18.0,58.0,0.1063,0.28,nc,nc40238256,2017-01-20 10:37:21.204000+00:00,"46 km S of Happy Camp, California",earthquake,0.54,1.04,0.111,21.0,reviewed,nc,nc,35.73997364041205,72
2008-03-29 18:40:01.790000+00:00,41.43,-123.4133333,30.182,2.44,md,12.0,266.0,0.6072,0.24,nc,nc71106981,2017-01-18 02:04:01.063000+00:00,"40 km S of Happy Camp, California",earthquake,3.13,1.08,0.202,12.0,reviewed,nc,nc,38.83099775667395,72
2009-10-06 02:34:03.930000+00:00,39.8168333,-123.2166667,4.967,2.04,md,24.0,59.0,0.07748,0.07,nc,nc71294686,2017-01-21 00:16:05.830000+00:00,"3 km NE of Covelo, California",earthquake,0.21,0.73,0.162,26.0,reviewed,nc,nc,40.230195426986384,73
2020-12-14 11:49:31.300000+00:00,39.8903333,-123.3043333,8.49,2.26,md,21.0,81.0,0.05931,0.17,nc,nc73497580,2020-12-23 01:02:05.632000+00:00,"12km NNW of Covelo, CA",earthquake,0.31,0.73,0.222,29.0,reviewed,nc,nc,37.208391898327605,73
2009-09-05 19:53:39.680000+00:00,39.8178333,-123.2168333,6.248,2.44,md,29.0,44.0,0.07658,0.12,nc,nc71271580,2017-01-20 18:15:43.750000+00:00,"3 km NE of Covelo, California",earthquake,0.22,0.48,0.143,39.0,reviewed,nc,nc,40.21633702409367,73
2008-05-17 21:41:47.010000+00:00,39.8871667,-123.2056667,7.805,2.18,md,21.0,60.0,0.00991,0.08,nc,nc51202870,2017-01-18 06:57:03.674000+00:00,"11 km NNE of Covelo, California",earthquake,0.3,0.42,0.155,23.0,reviewed,nc,nc,39.87323029908962,73
2009-10-05 19:27:35.150000+00:00,39.8176667,-123.2135,3.627,2.34,md,38.0,27.0,0.07658,0.13,nc,nc71294371,2017-01-21 00:14:19.340000+00:00,"4 km NE of Covelo, California",earthquake,0.2,0.63,0.162,45.0,reviewed,nc,nc,40.30871001648909,73
2008-09-08 18:47:05.290000+00:00,39.8085,-123.2041667,5.138,2.2,md,21.0,72.0,0.08468,0.07,nc,nc51207840,2017-01-18 16:22:41.330000+00:00,"4 km ENE of Covelo, California",earthquake,0.24,0.56,0.149,26.0,reviewed,nc,nc,40.648434709831356,73
2022-03-12 15:25:32.760000+00:00,39.939,-123.2903333,0.99,2.02,md,20.0,51.0,0.07533,0.15,nc,nc73704711,2022-03-15 19:29:17.179000+00:00,"17km NNW of Covelo, CA",earthquake,0.24,0.42,0.249,29.0,reviewed,nc,nc,37.162179075199106,73
2008-01-18 04:23:30.440000+00:00,39.9443333,-123.3305,8.434,2.02,md,15.0,91.0,0.1162,0.13,nc,nc51194828,2017-01-17 17:49:35.704000+00:00,"18 km NNW of Covelo, California",earthquake,0.32,0.85,0.148,14.0,reviewed,nc,nc,36.077952556364,73
2020-03-05 16:55:30.260000+00:00,39.8893333,-123.2971667,8.09,2.37,md,28.0,49.0,0.06489,0.08,nc,nc73350095,2020-03-06 05:31:02.766000+00:00,"12km NNW of Covelo, CA",earthquake,0.19,0.35,0.162,39.0,reviewed,nc,nc,37.40783909892548,73
2008-09-08 11:36:52.710000+00:00,39.8075,-123.203,4.618,2.63,md,31.0,48.0,0.08559,0.1,nc,nc51207829,2017-01-18 16:20:49.660000+00:00,"4 km ENE of Covelo, California",earthquake,0.2,0.48,0.171,55.0,reviewed,nc,nc,40.689542236288,73
2017-08-28 19:40:55.860000+00:00,40.1176667,-123.2086667,31.02,2.01,md,16.0,64.0,0.2021,0.07,nc,nc72879845,2017-08-30 06:19:01.907000+00:00,"19 km SSE of Ruth, California",earthquake,0.45,1.53,0.211,15.0,reviewed,nc,nc,37.76376035087063,74
2009-10-07 13:32:44.410000+00:00,40.1495,-123.2865,33.842,2.1,md,19.0,62.0,0.1405,0.11,nc,nc71295726,2017-01-21 00:29:38.769000+00:00,"13 km SSE of Ruth, California",earthquake,0.43,1.18,0.095,21.0,reviewed,nc,nc,35.52871223447482,74
2012-08-01 14:07:56.850000+00:00,40.132,-123.224,35.484,2.14,md,37.0,30.0,0.1883,0.21,nc,nc71825131,2017-01-28 07:30:21.880000+00:00,"17 km SSE of Ruth, California",earthquake,0.43,1.32,0.153,28.0,reviewed,nc,nc,37.257036743143956,74
2012-04-17 23:46:42.590000+00:00,40.2905,-123.3298333,29.241,2.35,md,31.0,41.0,0.1802,0.12,nc,nc71766385,2017-01-27 14:27:01.650000+00:00,"2 km NNW of Ruth, California",earthquake,0.33,0.94,0.171,29.0,reviewed,nc,nc,33.53926425996122,75
2014-10-07 04:03:24.830000+00:00,40.16,-123.2078333,36.705,3.06,ml,79.0,28.0,0.2009,0.15,nc,nc72322146,2022-08-07 02:11:39.888000+00:00,"15 km SE of Ruth, California",earthquake,0.22,0.68,0.229,26.0,reviewed,nc,nc,37.459330182097474,75
2014-10-07 06:41:09.270000+00:00,40.153,-123.206,36.865,2.05,md,28.0,59.0,0.2018,0.09,nc,nc72322191,2017-02-04 21:52:34.550000+00:00,"16 km SE of Ruth, California",earthquake,0.3,0.86,0.151,27.0,reviewed,nc,nc,37.55672843928799,75
2014-06-06 07:12:58.610000+00:00,40.26,-123.2405,26.446,2.8,md,51.0,38.0,0.127,0.12,nc,nc72233276,2017-02-03 23:09:36.660000+00:00,"6 km E of Ruth, California",earthquake,0.21,0.68,0.148,67.0,reviewed,nc,nc,35.9588079452181,75
2009-10-07 13:26:14.620000+00:00,40.1596667,-123.2786667,33.392,2.12,md,19.0,58.0,0.1468,0.1,nc,nc71295721,2017-01-21 00:29:33.579000+00:00,"12 km SSE of Ruth, California",earthquake,0.34,1.21,0.135,24.0,reviewed,nc,nc,35.654309605388164,75
2015-09-24 13:51:38.370000+00:00,40.4266667,-123.3941667,8.13,3.0,ml,7.0,268.0,0.3288,0.02,nc,nc72529026,2015-09-24 21:54:23.135000+00:00,"10 km ESE of Mad River, California",earthquake,4.56,31.61,0.46,12.0,reviewed,nc,nc,31.377693072755058,76
2016-03-10 18:11:49.350000+00:00,40.4923333,-123.202,33.99,2.93,md,30.0,42.0,0.1685,0.08,nc,nc72604915,2017-02-10 03:43:37.040000+00:00,"7 km SSW of Hayfork, California",earthquake,0.23,0.64,0.173,32.0,reviewed,nc,nc,36.17951782952314,76
2014-08-25 21:57:20.090000+00:00,40.416,-123.2503333,26.608,2.66,md,40.0,30.0,0.1108,0.15,nc,nc72284206,2022-07-26 23:38:09.171000+00:00,"16 km SSW of Hayfork, California",earthquake,0.31,0.88,0.101,41.0,reviewed,nc,nc,35.033214260518164,76
2018-09-16 09:19:03.370000+00:00,40.5268333,-123.3365,29.58,2.15,md,25.0,56.0,0.16,0.06,nc,nc73084915,2018-09-18 01:47:03.494000+00:00,"13km WSW of Hayfork, CA",earthquake,0.23,0.67,0.198,28.0,reviewed,nc,nc,32.63959442892202,76
2009-11-27 14:43:52.060000+00:00,40.3691667,-123.3476667,24.823,2.01,md,14.0,61.0,0.02613,0.04,nc,nc71319956,2017-01-21 06:12:46.959000+00:00,"11 km NNW of Ruth, California",earthquake,0.33,0.61,0.049,5.0,reviewed,nc,nc,32.72440005384561,76
2016-06-27 09:52:11.210000+00:00,40.4593333,-123.203,31.47,2.08,md,27.0,48.0,0.1667,0.16,nc,nc72655856,2017-02-10 15:17:09.074000+00:00,"10 km S of Hayfork, California",earthquake,0.38,0.62,0.177,24.0,reviewed,nc,nc,36.18524498712301,76
2011-04-25 15:28:04.810000+00:00,40.4203333,-123.2551667,25.538,2.2,md,28.0,66.0,0.1117,0.18,nc,nc71565381,2017-01-24 09:53:00.412000+00:00,"16 km SSW of Hayfork, California",earthquake,0.51,0.9,0.099,5.0,reviewed,nc,nc,34.89767317091331,76
2017-12-31 19:49:06.270000+00:00,40.4846667,-123.39,30.44,3.76,mw,30.0,39.0,0.1399,0.08,nc,nc72946846,2018-03-17 01:54:40.040000+00:00,"19km WSW of Hayfork, CA",earthquake,0.31,0.6,,3.0,reviewed,nc,nc,31.340231636816206,76
2012-12-31 21:22:24.430000+00:00,40.4345,-123.3648333,28.967,2.42,md,33.0,33.0,0.08919,0.21,nc,nc71913236,2017-01-29 05:39:58.660000+00:00,"12 km E of Mad River, California",earthquake,0.41,0.99,0.13,32.0,reviewed,nc,nc,32.08030986696858,76
2008-11-09 14:09:15+00:00,40.6205,-123.2953333,28.488,2.79,ml,18.0,55.0,0.06937,0.09,nc,nc51210909,2017-01-19 00:06:08.640000+00:00,"12 km NW of Hayfork, California",earthquake,0.4,0.84,0.109,11.0,reviewed,nc,nc,33.7957456489171,77
2019-05-04 11:24:43.610000+00:00,40.741,-123.2525,30.06,2.9,md,28.0,52.0,0.08478,0.11,nc,nc73176765,2019-05-06 20:38:03.212000+00:00,"22km NNW of Hayfork, CA",earthquake,0.36,0.66,0.175,48.0,reviewed,nc,nc,35.45408054351006,77
2020-10-07 11:40:49.770000+00:00,40.5693333,-123.2755,27.24,2.4,md,23.0,76.0,0.05718,0.11,nc,nc73467776,2020-10-15 18:58:06.262000+00:00,"8km WNW of Hayfork, CA",earthquake,0.37,0.59,0.171,27.0,reviewed,nc,nc,34.23994928335191,77
2010-11-25 10:01:00.270000+00:00,40.6391667,-123.2476667,31.018,2.81,md,32.0,92.0,0.02973,0.14,nc,nc71488095,2017-01-23 08:01:23.360000+00:00,"10 km NNW of Hayfork, California",earthquake,0.36,0.49,0.135,53.0,reviewed,nc,nc,35.12927811221533,77
2014-05-03 04:32:06.570000+00:00,40.6313333,-123.2,29.738,2.55,md,40.0,34.0,0.03243,0.11,nc,nc72214776,2017-02-03 17:50:23.540000+00:00,"8 km N of Hayfork, California",earthquake,0.27,0.65,0.14,43.0,reviewed,nc,nc,36.42322387527916,77
2022-01-29 11:29:32.740000+00:00,40.7231667,-123.3523333,26.98,2.19,md,29.0,39.0,0.119,0.12,nc,nc73685336,2022-01-30 01:14:11.159000+00:00,"24km NW of Hayfork, CA",earthquake,0.36,0.73,0.239,28.0,reviewed,nc,nc,32.61074754282035,77
2016-01-07 05:39:33.850000+00:00,40.5698333,-123.361,25.66,2.19,md,28.0,50.0,0.1207,0.1,nc,nc72574490,2022-08-02 03:29:09.357000+00:00,"9 km SE of Hyampom, California",earthquake,0.28,0.37,0.157,27.0,reviewed,nc,nc,32.01061837961586,77
2022-06-27 14:44:42.590000+00:00,40.602,-123.2185,28.06,2.59,md,24.0,54.0,0.05785,0.08,nc,nc73751651,2022-09-03 21:03:43.040000+00:00,"6km NNW of Hayfork, CA",earthquake,0.37,0.47,0.114,41.0,reviewed,nc,nc,35.82622421266287,77
2008-11-09 15:14:28.120000+00:00,40.6278333,-123.3158333,28.128,2.23,md,13.0,63.0,0.08018,0.08,nc,nc51210912,2017-01-19 00:06:27.788000+00:00,"11 km E of Hyampom, California",earthquake,0.55,0.7,0.132,17.0,reviewed,nc,nc,33.27064281134999,77
2018-12-22 05:35:51.530000+00:00,40.604,-123.3305,27.3,2.03,md,26.0,71.0,0.1012,0.18,nc,nc73125226,2019-02-23 00:37:04.488000+00:00,"14km WNW of Hayfork, CA",earthquake,0.51,0.66,0.109,20.0,reviewed,nc,nc,32.83183330537586,77
2017-02-19 02:05:18.560000+00:00,40.6991667,-123.2713333,31.38,2.07,md,10.0,85.0,0.05553,0.07,nc,nc72765451,2017-02-22 03:11:02.956000+00:00,"17 km NNW of Hayfork, California",earthquake,0.47,0.6,0.18,15.0,reviewed,nc,nc,34.706041489541754,77
2019-09-13 02:24:42.720000+00:00,40.5976667,-123.298,25.18,2.04,md,23.0,46.0,0.08614,0.18,nc,nc73270265,2019-09-21 03:21:03.670000+00:00,"11km WNW of Hayfork, CA",earthquake,0.45,0.94,0.135,20.0,reviewed,nc,nc,33.672813091547084,77
2019-09-12 18:10:02.420000+00:00,40.6001667,-123.2958333,27.84,2.01,md,18.0,53.0,0.0832,0.2,nc,nc73269800,2019-09-13 02:52:02.866000+00:00,"11km WNW of Hayfork, CA",earthquake,0.59,0.99,0.22,22.0,reviewed,nc,nc,33.73421024569294,77
2018-06-03 10:04:55.690000+00:00,40.6256667,-123.2111667,29.41,3.0,ml,75.0,29.0,0.0348,0.16,nc,nc73024816,2018-08-28 16:30:45.040000+00:00,"8km NNW of Hayfork, CA",earthquake,0.22,0.6,0.109,19.0,reviewed,nc,nc,36.0959853799731,77
2021-04-17 05:48:33.020000+00:00,40.6141667,-123.2078333,31.96,2.23,md,16.0,59.0,0.04656,0.08,nc,nc73550505,2021-04-18 20:07:07.671000+00:00,"7km NNW of Hayfork, CA",earthquake,0.47,0.39,0.125,24.0,reviewed,nc,nc,36.15275756613938,77
2013-01-07 06:50:50.050000+00:00,40.5991667,-123.3545,31.918,2.92,md,32.0,52.0,0.1189,0.12,nc,nc71916401,2017-01-30 18:33:32.840000+00:00,"8 km ESE of Hyampom, California",earthquake,0.32,0.44,0.195,61.0,reviewed,nc,nc,32.19567697715379,77
2017-07-25 00:22:31.650000+00:00,40.6696667,-123.2848333,27.98,2.8,ml,48.0,35.0,0.05053,0.14,nc,nc72847541,2017-08-03 02:05:02.961000+00:00,"15 km ENE of Hyampom, California",earthquake,0.26,0.76,0.117,14.0,reviewed,nc,nc,34.219718955225034,77
2012-04-13 14:43:40.550000+00:00,40.6436667,-123.2873333,28.687,2.09,md,17.0,101.0,0.05405,0.12,nc,nc71764090,2017-01-27 13:45:20.168000+00:00,"13 km NW of Hayfork, California",earthquake,0.65,0.48,0.243,19.0,reviewed,nc,nc,34.065903666108895,77
2020-12-08 08:41:48.690000+00:00,40.7285,-123.3,28.96,2.12,md,20.0,46.0,0.0918,0.1,nc,nc73495120,2020-12-17 23:10:08.426000+00:00,"22km NNW of Hayfork, CA",earthquake,0.37,0.62,0.152,24.0,reviewed,nc,nc,34.060703964230974,77
2009-07-30 11:00:55.290000+00:00,40.7341667,-123.368,24.503,2.06,md,11.0,104.0,0.1351,0.1,nc,nc71256511,2017-01-20 14:43:46.311000+00:00,"12 km SE of Burnt Ranch, California",earthquake,0.67,1.12,0.066,13.0,reviewed,nc,nc,32.240990179936205,77
2020-10-12 01:20:54.720000+00:00,40.8331667,-123.3605,23.45,2.15,md,22.0,51.0,0.2035,0.13,nc,nc73469741,2020-10-23 06:17:05.797000+00:00,"26km ESE of Willow Creek, CA",earthquake,0.5,1.27,0.132,24.0,reviewed,nc,nc,33.03647881692738,78
2021-01-16 21:21:13.960000+00:00,40.7908333,-123.335,23.95,2.26,md,22.0,44.0,0.1575,0.21,nc,nc73512175,2021-01-26 05:49:06.439000+00:00,"29km NNW of Hayfork, CA",earthquake,0.53,1.29,0.165,19.0,reviewed,nc,nc,33.45518671137234,78
2010-10-06 04:25:46.280000+00:00,40.9238333,-123.3678333,21.78,2.07,md,14.0,135.0,0.2874,0.05,nc,nc71464810,2017-01-23 02:23:20.796000+00:00,"14 km ENE of Trinity Village, California",earthquake,0.38,1.15,0.181,16.0,reviewed,nc,nc,33.60177893126816,78
2020-12-29 02:39:19.910000+00:00,40.7973333,-123.3123333,25.97,2.5,md,37.0,45.0,0.1543,0.18,nc,nc73504005,2021-03-06 23:20:08.040000+00:00,"29km NNW of Hayfork, CA",earthquake,0.34,0.96,0.208,44.0,reviewed,nc,nc,34.127654901270255,78
2013-06-14 23:02:57.290000+00:00,40.8315,-123.3066667,27.587,2.2,md,28.0,113.0,0.1838,0.18,nc,nc72008315,2017-01-31 23:39:36.040000+00:00,"14 km E of Burnt Ranch, California",earthquake,0.41,1.02,0.171,33.0,reviewed,nc,nc,34.54340678056016,78
2013-09-17 05:40:27.490000+00:00,40.857,-123.2511667,32.569,2.48,md,40.0,54.0,0.1991,0.15,nc,nc72071921,2017-02-01 13:43:15.310000+00:00,"19 km ENE of Burnt Ranch, California",earthquake,0.29,0.6,0.167,44.0,reviewed,nc,nc,36.377685778306564,78
2021-04-01 00:16:03.540000+00:00,40.865,-123.3613333,28.25,2.14,md,18.0,78.0,0.2314,0.13,nc,nc73544605,2021-04-02 07:58:11.127000+00:00,"24km ESE of Willow Creek, CA",earthquake,0.4,0.91,0.193,18.0,reviewed,nc,nc,33.262324509894846,78
2009-04-07 22:17:24.490000+00:00,40.7505,-123.3081667,24.958,2.94,md,50.0,38.0,0.1126,0.21,nc,nc40234475,2017-01-20 03:48:12.130000+00:00,"15 km ESE of Burnt Ranch, California",earthquake,0.38,1.2,0.148,57.0,reviewed,nc,nc,33.94735083274582,78
2021-06-25 22:17:18.260000+00:00,40.8841667,-123.21,31.56,2.18,md,13.0,54.0,0.2203,0.08,nc,nc73579566,2021-06-26 08:07:12.398000+00:00,"28km NW of Weaverville, CA",earthquake,0.49,1.23,0.097,19.0,reviewed,nc,nc,37.898748688314434,78
2021-07-04 15:36:07.370000+00:00,40.7745,-123.2178333,31.67,2.15,md,14.0,128.0,0.1145,0.09,nc,nc73582966,2021-07-04 17:13:23.762000+00:00,"24km WNW of Weaverville, CA",earthquake,0.52,0.38,0.177,17.0,reviewed,nc,nc,36.68369259321393,78
2010-02-06 13:07:31.860000+00:00,40.8311667,-123.3385,32.655,3.16,ml,27.0,37.0,0.1937,0.17,nc,nc71349716,2022-08-05 23:52:19.047000+00:00,"11 km ENE of Burnt Ranch, California",earthquake,0.41,0.79,0.177,20.0,reviewed,nc,nc,33.63582585521046,78
2022-07-05 08:59:34.770000+00:00,40.9146667,-123.3711667,26.14,2.1,md,21.0,66.0,0.2769,0.15,nc,nc73754731,2022-07-05 19:23:11.541000+00:00,"22km E of Willow Creek, CA",earthquake,0.44,1.85,0.177,21.0,reviewed,nc,nc,33.417441535388605,78
2022-05-30 10:02:07.560000+00:00,40.8228333,-123.2788333,24.04,2.08,md,24.0,91.0,0.1689,0.22,nc,nc73739351,2022-05-31 04:46:11.095000+00:00,"30km WNW of Weaverville, CA",earthquake,0.48,1.8,0.171,21.0,reviewed,nc,nc,35.286422479986136,78
2009-07-30 04:42:02.500000+00:00,40.7635,-123.3821667,25.087,2.48,md,23.0,62.0,0.1613,0.13,nc,nc71256386,2017-01-20 14:42:04.840000+00:00,"9 km ESE of Burnt Ranch, California",earthquake,0.4,1.14,0.106,27.0,reviewed,nc,nc,32.006363070899745,78
2010-08-23 01:31:17.350000+00:00,40.7515,-123.3075,27.582,2.19,md,22.0,66.0,0.1135,0.1,nc,nc71445405,2017-01-22 21:33:01.030000+00:00,"15 km ESE of Burnt Ranch, California",earthquake,0.28,0.61,0.158,25.0,reviewed,nc,nc,33.97206035616079,78
2013-01-04 17:25:08.600000+00:00,40.9048333,-123.2775,25.447,2.06,md,23.0,75.0,0.2495,0.21,nc,nc71915126,2017-01-30 18:06:23.914000+00:00,"19 km ENE of Burnt Ranch, California",earthquake,0.56,3.05,0.117,18.0,reviewed,nc,nc,36.06211576382286,78
2010-07-10 21:02:39+00:00,40.787,-123.2835,27.292,2.15,md,22.0,71.0,0.136,0.12,nc,nc71422870,2017-01-22 16:10:49.800000+00:00,"16 km E of Burnt Ranch, California",earthquake,0.28,0.82,0.132,21.0,reviewed,nc,nc,34.87100929261085,78
